cement,blast,fly,water,superplas,coarse_agg,fine_agg,age,ccs
5.312999999999999545e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.418000000000000114e+02,2.819999999999999929e+01,8.521000000000000227e+02,8.937000000000000455e+02,3.000000000000000000e+00,4.129961240000000089e+01
2.338100000000000023e+02,0.000000000000000000e+00,9.457999999999999829e+01,1.978899999999999864e+02,4.567000000000000171e+00,9.470399999999999636e+02,8.521599999999999682e+02,1.000000000000000000e+02,3.455653712000000155e+01
2.149000000000000057e+02,5.379999999999999716e+01,1.218900000000000006e+02,1.556299999999999955e+02,9.609999999999999432e+00,1.014299999999999955e+03,7.805800000000000409e+02,5.600000000000000000e+01,5.395839175999999782e+01
3.898999999999999773e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.459000000000000057e+02,2.200000000000000000e+01,9.447000000000000455e+02,7.557999999999999545e+02,9.100000000000000000e+01,8.259922480000000178e+01
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,9.000000000000000000e+01,5.459891496399999511e+01
1.419000000000000057e+02,1.665999999999999943e+02,1.296999999999999886e+02,1.735000000000000000e+02,1.090000000000000036e+01,8.826000000000000227e+02,7.852999999999999545e+02,2.800000000000000000e+01,4.461185510399999288e+01
4.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,3.928978985999999907e+01
2.182299999999999898e+02,5.464000000000000057e+01,1.237800000000000011e+02,1.407500000000000000e+02,1.191000000000000014e+01,1.075700000000000045e+03,7.926699999999999591e+02,1.000000000000000000e+02,6.352831863999999484e+01
1.780300000000000011e+02,1.298000000000000114e+02,1.185999999999999943e+02,1.799399999999999977e+02,3.569999999999999840e+00,1.007299999999999955e+03,7.467999999999999545e+02,2.800000000000000000e+01,3.916223680000000229e+01
1.920000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.297999999999999545e+02,7.161000000000000227e+02,2.800000000000000000e+01,3.932150575600000053e+01
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,7.000000000000000000e+00,2.041607383599999892e+01
2.125699999999999932e+02,0.000000000000000000e+00,1.003900000000000006e+02,1.593499999999999943e+02,1.036999999999999922e+01,1.003799999999999955e+03,9.037899999999999636e+02,5.600000000000000000e+01,4.439535963999999524e+01
3.870000000000000000e+02,2.000000000000000000e+01,9.400000000000000000e+01,1.570000000000000000e+02,1.432000000000000028e+01,9.380000000000000000e+02,8.450000000000000000e+02,5.600000000000000000e+01,5.633708396000000107e+01
2.120000000000000000e+02,0.000000000000000000e+00,1.247800000000000011e+02,1.590000000000000000e+02,7.839999999999999858e+00,1.085400000000000091e+03,7.995399999999999636e+02,2.800000000000000000e+01,3.850033983999999521e+01
2.726000000000000227e+02,0.000000000000000000e+00,8.959999999999999432e+01,1.986999999999999886e+02,1.059999999999999964e+01,9.312999999999999545e+02,7.622000000000000455e+02,2.800000000000000000e+01,3.224541356800000358e+01
4.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,4.222902604800000148e+01
2.890000000000000000e+02,1.336999999999999886e+02,0.000000000000000000e+00,1.949000000000000057e+02,5.500000000000000000e+00,9.241000000000000227e+02,7.601000000000000227e+02,2.800000000000000000e+01,4.624729217600000197e+01
3.100000000000000000e+02,1.430000000000000000e+02,1.110000000000000000e+02,1.680000000000000000e+02,2.200000000000000000e+01,9.140000000000000000e+02,6.510000000000000000e+02,2.800000000000000000e+01,3.368779735999999758e+01
2.513700000000000045e+02,0.000000000000000000e+00,1.182699999999999960e+02,1.884499999999999886e+02,6.349999999999999645e+00,1.028400000000000091e+03,7.577300000000000182e+02,1.000000000000000000e+02,4.420920111999999591e+01
2.317500000000000000e+02,0.000000000000000000e+00,1.216200000000000045e+02,1.739600000000000080e+02,6.719999999999999751e+00,1.056400000000000091e+03,7.784500000000000455e+02,2.800000000000000000e+01,3.372916591999999980e+01
3.133000000000000114e+02,2.621999999999999886e+02,0.000000000000000000e+00,1.755000000000000000e+02,8.599999999999999645e+00,1.046900000000000091e+03,6.117999999999999545e+02,5.600000000000000000e+01,6.490037587999999857e+01
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,9.000000000000000000e+01,3.319206411600000450e+01
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.656200000000000045e+02,7.480000000000000426e+00,1.006399999999999977e+03,9.058999999999999773e+02,3.000000000000000000e+00,1.245193656000000004e+01
2.518100000000000023e+02,0.000000000000000000e+00,9.993999999999999773e+01,1.461399999999999864e+02,1.234999999999999964e+01,1.006000000000000000e+03,8.997599999999999909e+02,5.600000000000000000e+01,4.414025352000000169e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,3.930000000000000160e+00,8.220000000000000000e+02,6.990000000000000000e+02,2.800000000000000000e+01,5.791598399999999458e+01
2.182299999999999898e+02,5.464000000000000057e+01,1.237800000000000011e+02,1.407500000000000000e+02,1.191000000000000014e+01,1.075700000000000045e+03,7.926699999999999591e+02,2.800000000000000000e+01,5.550971275999999932e+01
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.701699999999999875e+02,7.480000000000000426e+00,9.980000000000000000e+02,9.017999999999999545e+02,2.800000000000000000e+01,3.726617780000000124e+01
2.468300000000000125e+02,0.000000000000000000e+00,1.250799999999999983e+02,1.433000000000000114e+02,1.199000000000000021e+01,1.086799999999999955e+03,8.008899999999999864e+02,1.400000000000000000e+01,4.221661548000000153e+01
1.673499999999999943e+02,1.299000000000000057e+02,1.286200000000000045e+02,1.754600000000000080e+02,7.790000000000000036e+00,1.006299999999999955e+03,7.466000000000000227e+02,2.800000000000000000e+01,4.120308576000000045e+01
3.325000000000000000e+02,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,3.977931781999999572e+01
3.740000000000000000e+02,1.891999999999999886e+02,0.000000000000000000e+00,1.700999999999999943e+02,1.009999999999999964e+01,9.261000000000000227e+02,7.567000000000000455e+02,9.100000000000000000e+01,6.490037587999999857e+01
1.413000000000000114e+02,2.120000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.717999999999999545e+02,7.485000000000000000e+02,9.000000000000000000e+01,3.966210689999999772e+01
1.688799999999999955e+02,4.221999999999999886e+01,1.242500000000000000e+02,1.583300000000000125e+02,1.083000000000000007e+01,1.080799999999999955e+03,7.961499999999999773e+02,1.400000000000000000e+01,2.351113159999999880e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.030000000000000071e+01,9.670000000000000000e+02,7.120000000000000000e+02,5.600000000000000000e+01,5.476507867999999490e+01
1.364000000000000057e+02,1.615999999999999943e+02,1.257999999999999972e+02,1.715999999999999943e+02,1.040000000000000036e+01,9.226000000000000227e+02,7.643999999999999773e+02,2.800000000000000000e+01,2.907313449199999766e+01
2.598999999999999773e+02,1.005999999999999943e+02,7.840000000000000568e+01,1.705999999999999943e+02,1.040000000000000036e+01,9.357000000000000455e+02,7.628999999999999773e+02,2.800000000000000000e+01,4.977327243999999951e+01
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.535000000000000000e+02,1.650000000000000000e+01,8.521000000000000227e+02,8.871000000000000227e+02,9.100000000000000000e+01,6.519685056000000145e+01
1.330000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.273999999999999773e+02,8.392000000000000455e+02,9.000000000000000000e+01,3.658842289199999698e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.160999999999999943e+01,9.670000000000000000e+02,7.120000000000000000e+02,7.000000000000000000e+00,5.200717467999999855e+01
2.188499999999999943e+02,0.000000000000000000e+00,1.241299999999999955e+02,1.584900000000000091e+02,1.133000000000000007e+01,1.078700000000000045e+03,7.949099999999999682e+02,5.600000000000000000e+01,3.726617780000000124e+01
2.770000000000000000e+02,1.167999999999999972e+02,9.100000000000000000e+01,1.905999999999999943e+02,7.000000000000000000e+00,9.465000000000000000e+02,6.656000000000000227e+02,2.800000000000000000e+01,4.357833057999999937e+01
3.260000000000000000e+02,0.000000000000000000e+00,1.380000000000000000e+02,1.990000000000000000e+02,1.100000000000000000e+01,8.010000000000000000e+02,7.920000000000000000e+02,2.800000000000000000e+01,4.067908399999999602e+01
1.360000000000000000e+02,1.960000000000000000e+02,9.800000000000000000e+01,1.990000000000000000e+02,6.000000000000000000e+00,8.470000000000000000e+02,7.830000000000000000e+02,2.800000000000000000e+01,2.696540635999999935e+01
2.375000000000000000e+02,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,3.625195860399999503e+01
1.703000000000000114e+02,1.555000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.026599999999999909e+03,7.242999999999999545e+02,2.800000000000000000e+01,2.572641798800000146e+01
1.515999999999999943e+02,0.000000000000000000e+00,1.119000000000000057e+02,1.844000000000000057e+02,7.900000000000000355e+00,9.920000000000000000e+02,8.158999999999999773e+02,2.800000000000000000e+01,1.218097249200000043e+01
2.863000000000000114e+02,2.009000000000000057e+02,0.000000000000000000e+00,1.446999999999999886e+02,1.119999999999999929e+01,1.004600000000000023e+03,8.037000000000000455e+02,5.600000000000000000e+01,7.299482412000000409e+01
1.660900000000000034e+02,0.000000000000000000e+00,1.632700000000000102e+02,1.764600000000000080e+02,4.490000000000000213e+00,1.058599999999999909e+03,7.800900000000000318e+02,5.600000000000000000e+01,2.862704352000000085e+01
1.730000000000000000e+02,1.160000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.467999999999999545e+02,8.567999999999999545e+02,7.000000000000000000e+00,1.139221194799999992e+01
2.299699999999999989e+02,0.000000000000000000e+00,1.183100000000000023e+02,1.954699999999999989e+02,4.629999999999999893e+00,1.029400000000000091e+03,7.585900000000000318e+02,1.400000000000000000e+01,2.008443588000000091e+01
2.770500000000000114e+02,0.000000000000000000e+00,9.739000000000000057e+01,1.605999999999999943e+02,1.183000000000000007e+01,9.738999999999999773e+02,8.756100000000000136e+02,2.800000000000000000e+01,4.828400427999999778e+01
3.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,7.390000000000000000e+02,7.000000000000000000e+00,2.400065955999999900e+01
3.100000000000000000e+02,1.428000000000000114e+02,0.000000000000000000e+00,1.679000000000000057e+02,1.000000000000000000e+01,9.142999999999999545e+02,8.040000000000000000e+02,2.800000000000000000e+01,4.530477848399999630e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,9.000000000000000000e+01,3.576312011999999640e+01
4.750000000000000000e+02,1.187999999999999972e+02,0.000000000000000000e+00,1.810999999999999943e+02,8.900000000000000355e+00,8.521000000000000227e+02,7.815000000000000000e+02,9.100000000000000000e+01,7.419451236000000449e+01
3.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,9.660000000000000000e+02,7.630000000000000000e+02,3.000000000000000000e+00,1.469962831999999864e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.100000000000000000e+02,3.930000000000000160e+00,8.820000000000000000e+02,6.990000000000000000e+02,3.000000000000000000e+00,2.560910856945864111e+01
2.182299999999999898e+02,5.464000000000000057e+01,1.237800000000000011e+02,1.407500000000000000e+02,1.191000000000000014e+01,1.075700000000000045e+03,7.926699999999999591e+02,5.600000000000000000e+01,6.199078715999999645e+01
1.985999999999999943e+02,1.324000000000000057e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.783999999999999773e+02,8.255000000000000000e+02,9.000000000000000000e+01,3.807424367199999438e+01
4.018000000000000114e+02,9.470000000000000284e+01,0.000000000000000000e+00,1.474000000000000057e+02,1.140000000000000036e+01,9.467999999999999545e+02,8.521000000000000227e+02,7.000000000000000000e+00,5.409628696000000048e+01
1.900000000000000000e+02,1.900000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.800000000000000000e+01,4.085696880799999775e+01
1.620000000000000000e+02,2.070000000000000000e+02,1.720000000000000000e+02,2.160000000000000000e+02,1.000000000000000000e+01,8.220000000000000000e+02,6.380000000000000000e+02,2.800000000000000000e+01,3.984481803999999983e+01
2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.104000000000000000e+03,7.740000000000000000e+02,2.800000000000000000e+01,2.243554903999999794e+01
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,7.000000000000000000e+00,2.589396065599999730e+01
2.125200000000000102e+02,0.000000000000000000e+00,1.003700000000000045e+02,1.593199999999999932e+02,8.710000000000000853e+00,1.007799999999999955e+03,9.035900000000000318e+02,1.000000000000000000e+02,4.291988099999999662e+01
1.620000000000000000e+02,2.140000000000000000e+02,1.640000000000000000e+02,2.020000000000000000e+02,1.000000000000000000e+01,8.200000000000000000e+02,6.800000000000000000e+02,2.800000000000000000e+01,3.064720819999999790e+01
1.650000000000000000e+02,2.000000000000000042e-02,1.435699999999999932e+02,1.638100000000000023e+02,0.000000000000000000e+00,1.005600000000000023e+03,9.008999999999999773e+02,2.800000000000000000e+01,2.620008800000000093e+01
2.770500000000000114e+02,0.000000000000000000e+00,9.739000000000000057e+01,1.605999999999999943e+02,1.183000000000000007e+01,9.738999999999999773e+02,8.756100000000000136e+02,3.000000000000000000e+00,2.313881456000000014e+01
1.530000000000000000e+02,2.390000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+02,6.000000000000000000e+00,1.002000000000000000e+03,6.840000000000000000e+02,2.800000000000000000e+01,2.685509019999999936e+01
1.438000000000000114e+02,1.363000000000000114e+02,1.062000000000000028e+02,1.780999999999999943e+02,7.500000000000000000e+00,9.415000000000000000e+02,7.742999999999999545e+02,2.800000000000000000e+01,2.614768782399999836e+01
3.128999999999999773e+02,1.605000000000000000e+02,0.000000000000000000e+00,1.775999999999999943e+02,9.599999999999999645e+00,9.166000000000000227e+02,7.595000000000000000e+02,2.800000000000000000e+01,5.244637089199999735e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,3.930000000000000160e+00,8.220000000000000000e+02,6.990000000000000000e+02,7.000000000000000000e+00,3.792117999999999967e+01
4.275000000000000000e+02,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,4.183671420399999619e+01
1.738100000000000023e+02,9.337000000000000455e+01,1.599000000000000057e+02,1.723400000000000034e+02,9.730000000000000426e+00,1.007200000000000045e+03,7.466000000000000227e+02,5.600000000000000000e+01,4.898726979999999998e+01
1.584000000000000057e+02,0.000000000000000000e+00,1.949000000000000057e+02,2.196999999999999886e+02,1.100000000000000000e+01,8.977000000000000455e+02,7.128999999999999773e+02,2.800000000000000000e+01,8.536402355999999969e+00
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,7.000000000000000000e+00,3.575425543054136313e+01
1.780300000000000011e+02,1.298000000000000114e+02,1.185999999999999943e+02,1.799399999999999977e+02,3.569999999999999840e+00,1.007299999999999955e+03,7.467999999999999545e+02,5.600000000000000000e+01,4.858737371999999510e+01
1.813799999999999955e+02,0.000000000000000000e+00,1.670099999999999909e+02,1.695900000000000034e+02,7.559999999999999609e+00,1.055599999999999909e+03,7.777999999999999545e+02,1.400000000000000000e+01,2.160128307999999819e+01
3.133000000000000114e+02,2.621999999999999886e+02,0.000000000000000000e+00,1.755000000000000000e+02,8.599999999999999645e+00,1.046900000000000091e+03,6.117999999999999545e+02,3.000000000000000000e+00,2.879941252000000063e+01
3.800000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,3.282319445600000307e+01
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000057e+02,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999999545e+02,9.100000000000000000e+01,7.929663476000000344e+01
2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.132000000000000455e+02,8.952999999999999545e+02,3.000000000000000000e+00,1.165490230400000016e+01
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,5.600000000000000000e+01,6.678067543054136479e+01
3.740000000000000000e+02,1.891999999999999886e+02,0.000000000000000000e+00,1.700999999999999943e+02,1.009999999999999964e+01,9.261000000000000227e+02,7.567000000000000455e+02,2.800000000000000000e+01,6.109446836000000047e+01
1.820399999999999920e+02,4.521000000000000085e+01,1.219699999999999989e+02,1.702100000000000080e+02,8.189999999999999503e+00,1.059400000000000091e+03,7.806499999999999773e+02,1.000000000000000000e+02,4.867011083999999954e+01
4.690000000000000000e+02,1.172000000000000028e+02,0.000000000000000000e+00,1.378000000000000114e+02,3.220000000000000284e+01,8.521000000000000227e+02,8.405000000000000000e+02,3.000000000000000000e+00,4.019645080000000092e+01
2.375000000000000000e+02,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,2.625800398399999835e+01
1.510000000000000000e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.670000000000000000e+02,1.600000000000000000e+01,1.074000000000000000e+03,6.780000000000000000e+02,2.800000000000000000e+01,1.345857151999999957e+01
2.125699999999999932e+02,0.000000000000000000e+00,1.003900000000000006e+02,1.593499999999999943e+02,1.036999999999999922e+01,1.003799999999999955e+03,9.037899999999999636e+02,1.000000000000000000e+02,4.773931823999999580e+01
1.485000000000000000e+02,1.394000000000000057e+02,1.085999999999999943e+02,1.926999999999999886e+02,6.099999999999999645e+00,8.923999999999999773e+02,7.800000000000000000e+02,2.800000000000000000e+01,2.369660064400000010e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,2.800000000000000000e+01,2.782725135999999821e+01
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.030000000000000000e+02,0.000000000000000000e+00,9.740000000000000000e+02,7.750000000000000000e+02,9.000000000000000000e+01,3.135047372000000010e+01
2.468300000000000125e+02,0.000000000000000000e+00,1.250799999999999983e+02,1.433000000000000114e+02,1.199000000000000021e+01,1.086799999999999955e+03,8.008899999999999864e+02,5.600000000000000000e+01,6.032225523999999695e+01
2.660000000000000000e+02,1.140000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,4.869562145199999748e+01
3.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,0.000000000000000000e+00,1.040000000000000000e+03,7.340000000000000000e+02,2.800000000000000000e+01,3.909328920000000096e+01
2.375000000000000000e+02,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,3.311691123199999964e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.700000000000000000e+02,8.500000000000000000e+02,1.800000000000000000e+02,3.732823064000000102e+01
3.886000000000000227e+02,9.709999999999999432e+01,0.000000000000000000e+00,1.579000000000000057e+02,1.209999999999999964e+01,8.521000000000000227e+02,9.257000000000000455e+02,2.800000000000000000e+01,5.069717028000000170e+01
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,3.000000000000000000e+00,1.356544029999999879e+01
1.723799999999999955e+02,1.360999999999999943e+01,1.723700000000000045e+02,1.567599999999999909e+02,4.139999999999999680e+00,1.006299999999999955e+03,8.563999999999999773e+02,2.800000000000000000e+01,3.368779735999999758e+01
1.670000000000000000e+02,7.540000000000000568e+01,1.670000000000000000e+02,1.640300000000000011e+02,7.910000000000000142e+00,1.007299999999999955e+03,7.701000000000000227e+02,5.600000000000000000e+01,5.346196903999999961e+01
1.535999999999999943e+02,1.441999999999999886e+02,1.122999999999999972e+02,2.200999999999999943e+02,1.009999999999999964e+01,9.232000000000000455e+02,6.578999999999999773e+02,2.800000000000000000e+01,1.650398701199999962e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,3.930000000000000160e+00,8.220000000000000000e+02,6.990000000000000000e+02,5.600000000000000000e+01,6.185584685418795914e+01
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.535000000000000000e+02,1.650000000000000000e+01,8.521000000000000227e+02,8.871000000000000227e+02,2.800000000000000000e+01,6.029467619999999783e+01
4.275000000000000000e+02,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,4.301296025999999983e+01
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000057e+02,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999999545e+02,5.600000000000000000e+01,7.729715435999999329e+01
2.750699999999999932e+02,0.000000000000000000e+00,1.213499999999999943e+02,1.594799999999999898e+02,9.900000000000000355e+00,1.053599999999999909e+03,7.775000000000000000e+02,5.600000000000000000e+01,5.684729619999999528e+01
3.188000000000000114e+02,2.125000000000000000e+02,0.000000000000000000e+00,1.556999999999999886e+02,1.430000000000000071e+01,8.521000000000000227e+02,8.803999999999999773e+02,2.800000000000000000e+01,5.549592323999999621e+01
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.068999999999999773e+02,3.000000000000000000e+00,1.504919265199999856e+01
2.137599999999999909e+02,9.806000000000000227e+01,2.451999999999999957e+01,1.817400000000000091e+02,6.650000000000000355e+00,1.066000000000000000e+03,7.855199999999999818e+02,1.400000000000000000e+01,1.783674411999999876e+01
2.728000000000000114e+02,1.819000000000000057e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.012399999999999977e+03,7.142999999999999545e+02,7.000000000000000000e+00,1.976520849199999930e+01
2.296800000000000068e+02,0.000000000000000000e+00,1.181599999999999966e+02,1.952299999999999898e+02,6.129999999999999893e+00,1.028099999999999909e+03,7.576299999999999955e+02,2.800000000000000000e+01,2.453845083999999943e+01
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,9.000000000000000000e+01,2.194602107999999774e+01
1.903400000000000034e+02,0.000000000000000000e+00,1.251800000000000068e+02,1.666100000000000136e+02,9.880000000000000782e+00,1.079000000000000000e+03,7.988999999999999773e+02,1.000000000000000000e+02,3.356369167999999803e+01
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.145999999999999943e+02,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,1.000000000000000000e+02,4.305777619999999928e+01
1.585999999999999943e+02,1.489000000000000057e+02,1.160000000000000000e+02,1.750999999999999943e+02,1.500000000000000000e+01,9.532999999999999545e+02,7.197000000000000455e+02,2.800000000000000000e+01,2.768108244800000151e+01
1.330000000000000000e+02,2.100000000000000000e+02,0.000000000000000000e+00,1.960000000000000000e+02,3.000000000000000000e+00,9.490000000000000000e+02,7.950000000000000000e+02,2.800000000000000000e+01,3.102641999999999811e+01
1.082999999999999972e+02,1.624000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.382000000000000455e+02,8.490000000000000000e+02,3.000000000000000000e+00,2.331807831999999969e+00
2.523100000000000023e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.462500000000000000e+02,1.416999999999999993e+01,9.877599999999999909e+02,8.890099999999999909e+02,1.400000000000000000e+01,4.229245783999999730e+01
1.440000000000000000e+02,1.500000000000000000e+01,1.950000000000000000e+02,1.760000000000000000e+02,6.000000000000000000e+00,1.021000000000000000e+03,7.090000000000000000e+02,2.800000000000000000e+01,1.534084099999999928e+01
2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,0.000000000000000000e+00,1.111000000000000000e+03,7.840000000000000000e+02,2.800000000000000000e+01,1.969143455999999759e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.546100000000000136e+02,1.166000000000000014e+01,1.052299999999999955e+03,7.754800000000000182e+02,1.400000000000000000e+01,3.370158688000000069e+01
2.360000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.726000000000000227e+02,7.491000000000000227e+02,9.000000000000000000e+01,4.778206575199999406e+01
3.420000000000000000e+02,3.800000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,5.614196225199999901e+01
2.223600000000000136e+02,0.000000000000000000e+00,9.667000000000000171e+01,1.892899999999999920e+02,4.459999999999999964e+00,9.670800000000000409e+02,8.703200000000000500e+02,2.800000000000000000e+01,2.489008360000000053e+01
1.436999999999999886e+02,1.701999999999999886e+02,1.325999999999999943e+02,1.915999999999999943e+02,8.500000000000000000e+00,8.141000000000000227e+02,8.052999999999999545e+02,2.800000000000000000e+01,2.987085822399999557e+01
2.750699999999999932e+02,0.000000000000000000e+00,1.213499999999999943e+02,1.594799999999999898e+02,9.900000000000000355e+00,1.053599999999999909e+03,7.775000000000000000e+02,1.000000000000000000e+02,5.860546000000000078e+01
2.120699999999999932e+02,0.000000000000000000e+00,1.216200000000000045e+02,1.803100000000000023e+02,5.690000000000000391e+00,1.057599999999999909e+03,7.793200000000000500e+02,2.800000000000000000e+01,2.490387312000000009e+01
2.840000000000000000e+02,1.500000000000000000e+01,1.410000000000000000e+02,1.790000000000000000e+02,5.459999999999999964e+00,8.420000000000000000e+02,8.010000000000000000e+02,3.000000000000000000e+00,1.339553371527067860e+01
